Review,AMBIENCE#GENERAL,DRINKS#PRICES,DRINKS#QUALITY,DRINKS#STYLE&OPTIONS,FOOD#PRICES,FOOD#QUALITY,FOOD#STYLE&OPTIONS,LOCATION#GENERAL,RESTAURANT#GENERAL,RESTAURANT#MISCELLANEOUS,RESTAURANT#PRICES,SERVICE#GENERAL
Pero de nuevo escasos (y nada nada especiales).,0,0,0,0,0,1,1,0,0,0,0,0
"Al final pagamos: 38 por persona, 10 euros por un plato de tomate de la huerta que cultiban ellos (ofrecido de repente teniendo el menÃº cerrado y sin avisar del precio), 2 euros por cafÃ©, 5.5 por pacharÃ¡n (de esto no digo nada, si lo pides lo pagas) y 13 euros por una botella de vino teniendo el menÃº cerrado.",0,1,0,0,1,0,0,0,0,0,0,0
Resumen: como decÃ­a el tÃ­tulo: sinvergÃ¼enzas!!!,0,0,0,0,0,0,0,0,1,0,0,0
No se puede ir de sofisticado engaÃ±ando e intentando sacar dinero de cualquier despiste de los comensales.,0,0,0,0,0,0,0,0,0,0,1,0
Me parece vergonzoso que cobren una botella porque al ser 6 personas en el menÃº sÃ³lo corresponden 2.,0,1,0,0,0,0,0,0,0,0,0,0
Sobre todo siendo el precio de 38 euros (mÃ¡s iva) y siendo la comida mÃ¡s bien escasa y sin aportar mÃ¡s calidad que la de muchos otros sitios a mejor precio.,0,0,0,0,0,1,1,0,0,0,1,0
"Eso sÃ­, me rÃ­o despuÃ©s de que ellos se han reÃ­do de mi bolsillo.",0,0,0,0,0,0,0,0,0,0,1,0
EVITADLO SI PODÃIS!! ,0,0,0,0,0,0,0,0,1,0,0,0
"Estuvimos cenando un grupo de amigos el sÃ¡bado 19 de noviembre, y he de decir que el local levanta muchas espectativas, que luego se ven defraudadas por la comida, normalita, la cantidad no escasa, sino mÃ­nima, el servicio muy defieciente, y el precio astronÃ³mico.",1,0,0,0,0,1,1,0,0,0,1,1
"En definitiva, un restaurante con muchas Ã­nfulas que se queda en nada.",0,0,0,0,0,0,0,0,1,0,0,0
NO LO RECOMIENDO EN ABSOLUTO. ,0,0,0,0,0,0,0,0,1,0,0,0
"y cenamos de maravilla, tanto en calidad como en cantidad.",0,0,0,0,0,1,1,0,0,0,0,0
El servicio tambien estuvo a la altura.,0,0,0,0,0,0,0,0,0,0,0,1
"El lugar es precioso y acogedor; fue todo excelente, lo recomiendo a todas aquellas personas que con elegancia quieran disfrutar. ",1,0,0,0,0,0,0,0,1,0,0,0
Estupenda cena el sÃ¡bado por la noche con un bono de Groupalia.,0,0,0,0,0,0,0,0,1,0,0,0
Excelente calidad y precio.,0,0,0,0,1,1,0,0,0,0,0,0
"Hoy y maÃ±ana sigue estando la oferta, pero si alguno quiere comprarla.40 â¬ por un menÃº degustaciÃ³n con buen producto, muy bien cocinado e incluido gin-tonic, creo que es imbatible.Eso sÃ­, para mi gusto el gin tonic mejor sin violeta, aunque soy un amante de los caramelos de violeta, mejor cada cosa en su sitio. ",0,0,0,0,0,1,0,0,0,0,0,0
"SÃ¡bado por la noche,  reservo para 4 personas en el colette, y al llegar no sÃ³lo no tenemos reserva sino que el colette, supuestamente de mÃ¡s calidad que el Quartz, ya no existe como tal,  nos  dicen que se han fusionado, son el mismo restaurante y nos buscan una mesa en este ultimo.",0,0,0,0,0,0,0,0,1,0,0,0
"Sin  ofrecernos la carta de menÃºs nos dan la carta de platos, supongo  a ver si cuela, hasta que preguntamos por los menÃºs, que entonces nos explican las excelencias de sus menÃºs, que no es de mala calidad aunque pedimos una botella de vino de la carta, ya que no se puede elegir color, pero el servicio no nos parece acorde con la supuesta calidad del restaurante.",0,0,0,0,0,0,0,0,0,0,0,1
"El local es estrecho y alargado por lo que al fondo es difÃ­cil comunicarse sin gritar sÃ­ estÃ¡ lleno , como es el caso.",1,0,0,0,0,0,0,0,0,0,0,0
"Unico en Zaragoza, Ya era hora!!!.",0,0,0,0,0,0,0,0,1,0,0,0
"Excelentes istalaciones, muy buena atenciÃ³n e inmejorable cocinaâ¦ digno de probar.",1,0,0,0,0,1,0,0,0,0,0,1
Lo recomiendo!!! ,0,0,0,0,0,0,0,0,1,0,0,0
"Un domingo a mediodÃ­a pague la novatada de comer alli, pero una y no mÃ¡s.",0,0,0,0,0,0,0,0,1,0,0,0
"Tiene 6 meses, estabamos en todo el restaurante unas 13 personas y tres camareras y el servicio FUE PENOSO mucho guante blanco puesto pero te dejan los mismos cubiertos de los entrantes hasta los postres, los platos se acumulan en el centro de la mesa y no te los quitan, necesita pan y tienes casi que rogarlo.",0,0,0,0,0,0,0,0,0,0,0,1
"Las raciones escasas para lo que te cobran, por ejemplo una plato con tres colmenillas con foi y tres corazones de alcachofas rebozado en tempura te sablean 22 euros y el solomillo no llega escasamente a los 60 gramos.",0,0,0,0,1,0,1,0,0,0,0,0
"Eso si mucha mariconada de caramelos con lagrimas de acite pero como se te caiga un cubierto o avisas a la camarera, si la pillas, o te lo limpias tu.",0,0,0,0,0,0,0,0,0,0,0,1
NO LO RECOMIENDO ,0,0,0,0,0,0,0,0,1,0,0,0
"He estado en diversas ocasiones realizando el circuito termal y luego hemos comido en el restaurante.La comida nos aparecido buena a las personas que hemos estado comiendo, eso si nunca hemos comido el menu, siempre que hemos comido nos hemos dejado aconsejar por la persona que nos a atendido en la mesa, normalmente hemos compartido unos entrantes y luego cada uno a elegido lo que deseaba.Lo cierto es que muy bien. ",0,0,0,0,0,1,0,0,1,0,0,0
Nosotros tambiÃ©n pasamos un par de noches en el Balneario con circuito y pensiÃ³n completa y desde luego los menÃºs dejaron bastante que desear.,0,0,0,0,0,0,1,0,0,0,0,0
Una pena para las instalaciones tan excelentes que hay. ,0,0,0,0,0,0,0,0,1,0,0,0
"Yo voy mucho al Balneario Paracuellos de Jiloca, y la comida que me dan siempre es ESTUPENDA, te ponen mucha cantidad y ademas con calidad.La relaciÃ³n calidad precio esta muy bien.",0,0,0,0,1,1,1,0,0,0,0,0
OS LO RECOMIENDO A TODOS.,0,0,0,0,0,0,0,0,1,0,0,0
"Comimos en el comedor del balneario que por cierto es de felicitar la comida, que bien comimos.",0,0,0,0,0,1,0,0,0,0,0,0
"comimos tambien y la comida es ESTUPENDA, te dan a elejir ademÃ¡s la comida esta buenisima.!!!",0,0,0,0,0,1,0,0,0,0,0,0
"La atencion de todo el personal de recepciÃ³n, del comedor, del balneario es buenisima te hacen sentir muy comoda y como en casa.",0,0,0,0,0,0,0,0,0,0,0,1
La comida muy buena y abundante ademÃ¡s el dÃ­a de antes te dan a elegir que quieres comer el dÃ­a siguiente.Nos gusto todo mucho y pronto volveremos!!! ,0,0,0,0,0,1,1,0,1,0,0,0
"1/02/2012 No se como puede la gente quejarse de la comida en el restaurante del balneario,nosotros estuvimos 9 dias y la comida fue variada muy abundante y exquisita.",0,0,0,0,0,1,1,0,0,0,0,0
"La atencion de las camareras excepcional,volveremos aunque solo sea por la atencion recibida gracias a todo el personal por vuestra atencion. ",0,0,0,0,0,0,0,0,1,0,0,1
"Es una apreciaciÃ³n, pero el conejo al ajillo, precisamente se cocina asÃ­, con el aceitito de haberlo cocinado, que lleva todo el sabor.",0,0,0,0,0,1,0,0,0,0,0,0
"ES el balneario donde peor hemos comido con diferencia de los demÃ¡s que conozco,mala elaboraciÃ³n , poca variedad ni tan siquiera los desayunos son apetecibles ",0,0,0,0,0,1,1,0,0,0,0,0
"En cuanto a lo que es la comida, sinceramente no estÃ¡ mal.",0,0,0,0,0,1,0,0,0,0,0,0
"No son platos rimbombantes (ya varias personas me han dicho que es mejor la comida de Alhama de AragÃ³n), pero se dejan comer y estaban bien.",0,0,0,0,0,1,0,0,0,0,0,0
"Yo recuerdo que pedÃ­ chipirones guisados y estaban muy buenos, como un purÃ© de marisco que estaba riquÃ­simo.",0,0,0,0,0,1,0,0,0,0,0,0
"Aunque fuera mÃ¡s o menos normal el resto (los entremeses de balneario sÃ­ son los mismos que los que aparecen en la foto), se dejaba comer.",0,0,0,0,0,1,0,0,0,0,0,0
"No serÃ¡ para entrar en paladares selectos, pero no era malo.",0,0,0,0,0,1,0,0,0,0,0,0
"Desde luego me lo esperaba peor por los comentarios, pero no es asÃ­, afortunadamente. ",0,0,0,0,0,0,0,0,1,0,0,0
"Servicio amable y correcto, algo lento la cocina, tal vez habia una gran ocupaciÃ³n.",0,0,0,0,0,0,0,0,0,0,0,1
"Comida, entrantes correctos salvo los pinchos mal, el arroz caldoso de cigalas bien.",0,0,0,0,0,1,0,0,0,0,0,0
Es un restaurante muy profesional con una buena calidad de cocina y una mejor relacion calidad/precio.,0,0,0,0,1,1,0,0,1,0,0,0
"El servicio esta por debajo de lo anterior, pero el conjunto es bueno y muy recomendable",0,0,0,0,0,0,0,0,1,0,0,1
Un servicio y una comida mÃ¡s que correcto.,0,0,0,0,0,1,0,0,0,0,0,1
RepetirÃ­a de local a la hora de celebrar otra cena de grupo.,0,0,0,0,0,0,0,0,1,0,0,0
Buen menÃº desgustaciÃ³n.,0,0,0,0,0,0,1,0,0,0,0,0
La calidad de la comida es muy buena asÃ­ como el servicio.,0,0,0,0,0,1,0,0,0,0,0,1
RepetirÃ©.,0,0,0,0,0,0,0,0,1,0,0,0
"El pasado sÃ¡bado cenamos con unas amigas, nos invitaron a una copa de capa y la comida fue excelente asÃ­ como abundante, muy buena relaciÃ³n calidad precio y el comedor muy agradable asi como el servicio.",1,0,0,0,1,1,1,0,0,0,0,1
Muy Mal.,0,0,0,0,0,0,0,0,1,0,0,0
Hicimos un menÃº de grupo y resultÃ³ superescaso con una raciÃ³n de pescado que daba risa verla.,0,0,0,0,0,0,1,0,0,0,0,0
El solomilloo debia ser de bisabuelo porque estaba malisimo.,0,0,0,0,0,1,0,0,0,0,0,0
La comida muy buena y muy buen trato.,0,0,0,0,0,1,0,0,0,0,0,1
Aunque cuando lleguÃ© a casa me di cuenta que no me aplicaron el 10 % de descuento que decÃ­a la reserva.,0,0,0,0,0,0,0,0,0,0,1,0
PÃ©simo.,0,0,0,0,0,0,0,0,1,0,0,0
"El trato de los camareros hacia los clientes fue bastante malo: bordes, malas caras, etc... ",0,0,0,0,0,0,0,0,0,0,0,1
La comida fatal y para colmo el precio.,0,0,0,0,1,1,0,0,0,0,0,0
Es caro y se come mal,0,0,0,0,0,1,0,0,0,0,1,0
"Estuve el pasado viernes por la noche, fue increible, el servicio de los camareros impecble y muy simpÃ¡ticos, la comida muy lograda, muy recomedable a la vez que muy acogedor",1,0,0,0,0,1,0,0,1,0,0,1
"realmente ha sido todo un hallazgo, en pleno centro de barcelona, un local donde se coma buen menu tanto en dias laborables como en festivo.",0,0,0,0,0,0,1,1,0,0,0,0
"San Jordi ha sido la prueba con toda la familia, y salio redondo, un buen servicio con un buen precio y",0,0,0,0,0,0,0,0,0,0,1,1
buen servicio menu excelente,0,0,0,0,0,0,1,0,0,0,0,1
"Cena para dos con una muy buena atencion del servicio, encontramos un restaurante tranquilo y acogedor.",1,0,0,0,0,0,0,0,0,0,0,1
"La comida, en nuestro caso una ensalada xato para compartir y un magret de pato, excelente!",0,0,0,0,0,1,0,0,0,0,0,0
"Lo recomiendo, volveremos.",0,0,0,0,0,0,0,0,1,0,0,0
"Nos presentamos con la intenciÃ³n de elegir platos a la carta, pero nos presentaron un menÃº muy correcto y a precio ajustado, por lo que Ã©sa fue nuestra selecciÃ³n.",0,0,0,0,1,0,1,0,0,0,0,0
Los platos muy correctos en presentaciÃ³n cantidad y sabores.,0,0,0,0,0,1,1,0,0,0,0,0
El servicio y atenciÃ³n muy bien.,0,0,0,0,0,0,0,0,0,0,0,1
Volveremos,0,0,0,0,0,0,0,0,1,0,0,0
"La atenciÃ³n no es mala, pero si se reserva, no se debe montar la mesa a parte si se ha dado cuenta que la sala comedor esta llena, si no para que reservar?",0,0,0,0,0,0,0,0,0,0,0,1
"La raciÃ³n un poco corta para lo que se cobra por plato, aunque bien confeccionada.",0,0,0,0,1,1,1,0,0,0,0,0
"Muy buen trato, muy buena comida, un sitio ideal para ir de menÃº comiendo calidad.",0,0,0,0,0,1,1,0,0,0,0,1
"Como siempre han estado a la altura, calidad precio perfecto y servicio inmejorable, extremadamente amables.",0,0,0,0,1,1,0,0,0,0,0,1
"Muy cÃ³moda la situaciÃ³n para trasladarse con transporte pÃºblico, metro y bus al lado.",0,0,0,0,0,0,0,1,0,0,0,0
La atenciÃ³n al cliente no es la correcta y la comida no estÃ¡ a lÂ´altura del precio.,0,0,0,0,1,0,0,0,0,0,0,1
"La atenciÃ³n buena, pero el resto fatal; ",0,0,0,0,0,0,0,0,1,0,0,1
"Hay mucha suciedad, no es cÃ³modo, los lavabos muy sucios, el ambiente esta super trasnochado, y la cocina fatal, comida sin textura, muy industrial, como un menÃº de diario, a 10,0 â¬.",1,0,0,0,0,1,0,0,0,0,0,0
"<->Pedimos a la carte (no menÃº del dÃ­a) paella como plato principal- casi quemada, arroz pasado.",0,0,0,0,0,1,0,0,0,0,0,0
"<->Gambas resecas y no sabemos por que, pero lo llenaron con trozos de esa ""sucedanio en forma de palo- pero con sabor a gamba""  que era casi caucho-imposible de comer.",0,0,0,0,0,1,0,0,0,0,0,0
<->No pudimos comer ni la mitad de la paella,0,0,0,0,0,1,0,0,0,0,0,0
<+>personal amable.,0,0,0,0,0,0,0,0,0,0,0,1
<+>entrantes pasables -normal de sabor,0,0,0,0,0,1,0,0,0,0,0,0
Relacion calidad precii muy buena.,0,0,0,0,1,1,0,0,0,0,0,0
La comida era toda fantastica.,0,0,0,0,0,1,0,0,0,0,0,0
Volveremos seguro.,0,0,0,0,0,0,0,0,1,0,0,0
"Bien en general, un poco lento el servicio",0,0,0,0,0,0,0,0,1,0,0,1
Correcto.,0,0,0,0,0,0,0,0,1,0,0,0
Servicio diligente con voluntad de cumplir.,0,0,0,0,0,0,0,0,0,0,0,1
"La cocina mejorable, al lado de platos excelentes por ejemplo el bacalao, otros no tanto como el atun, demasiado hecho.Aplicaron correctamente el descuento promocional.",0,0,0,0,0,1,0,0,0,0,1,0
"Cocina excelente,todos los platos que pedimos estan exquisutos",0,0,0,0,0,1,0,0,0,0,0,0
"Bonito restaurante, buen ambiente y servicio.",1,0,0,0,0,0,0,0,1,0,0,1
Extremadamente juntas las mesas.los platos sin sabor alguno.,1,0,0,0,0,1,0,0,0,0,0,0
El pan excelente.,0,0,0,0,0,1,0,0,0,0,0,0
"Entrada algo desordenada, con papel en suelo.vibraciÃ³n del metro y ruido de sala molesto.",1,0,0,0,0,0,0,0,0,0,0,0
"Si la comida tuviese sabor, lo demÃ¡s da igual.",0,0,0,0,0,1,0,0,0,0,0,0
Excelente ubicaciÃ³n e iluminaciÃ³n.,1,0,0,0,0,0,0,1,0,0,0,0
"Perfecta relaciÃ³n calidad-precio, servicio muy atento y comida exquisita.",0,0,0,0,1,1,0,0,0,0,0,1
Totalmente recomendable.,0,0,0,0,0,0,0,0,1,0,0,0
"Los camareros muy agradables y atentos, los entrantes son muy buenos.",0,0,0,0,0,1,0,0,0,0,0,1
La paella bien por el precio.,0,0,0,0,1,0,0,0,0,0,0,0
Todo estuvo muy bien.,0,0,0,0,0,0,0,0,1,0,0,0
excelente menÃº desgustacion que va de menos a mas con dos platÃ³s finales realmete buenos.,0,0,0,0,0,1,1,0,0,0,0,0
"El restaurante ""La Cullera de Boix"" es excelente tanto por el ambiente como el servicio, no tuvimos ningÃºn problema.",1,0,0,0,0,0,0,0,0,0,0,1
"Los servicios en estado lamentable, y los manteles, copas etc.",1,0,0,0,0,0,0,0,0,0,0,0
pueden mejorar la limpieza.,1,0,0,0,0,0,0,0,0,0,0,0
En cuanto a la comida y servicio de personal se puede afirmar que estava muy correcta.,0,0,0,0,0,1,0,0,0,0,0,1
Personal amable pero la comida muy floja.,0,0,0,0,0,1,0,0,0,0,0,1
"Sin ninguna gracia, arroz poco sabroso.",0,0,0,0,0,1,0,0,0,0,0,0
No lo recomendarÃ­a!!!,0,0,0,0,0,0,0,0,1,0,0,0
"En estos tiempos que corren vamos todos a por los descuentos sin renunciar a la calidad, este restaurante dio la talla en cuanto al menÃº degustaciÃ³n que escogimos, por cierto, todo buenÃ­simo, las cantidades muy acertadas, el arroz caldoso nos gustÃ³ bastante.",0,0,0,0,0,1,1,0,0,0,0,0
La atenciÃ³n de todo el personal fue muy buena y el local acogedor.,1,0,0,0,0,0,0,0,0,0,0,1
Volveremos.,0,0,0,0,0,0,0,0,1,0,0,0
<+>La atencion,0,0,0,0,0,0,0,0,0,0,0,1
Estamos muy contentos.,0,0,0,0,0,0,0,0,1,0,0,0
"Fuimos 21 personas, trato excepcional, la cena estuvo bien.",0,0,0,0,0,1,0,0,0,0,0,1
"El unico inconveniente el espacio, apenas nos podiamos mover.",1,0,0,0,0,0,0,0,0,0,0,0
Por lo demÃ¡s muy bien.,0,0,0,0,0,0,0,0,1,0,0,0
"MagnÃ­fica atenciÃ³n, buena carta de vinos, muy buen paella.",0,0,0,1,0,1,0,0,0,0,0,1
Repetiremos.,0,0,0,0,0,0,0,0,1,0,0,0
"La comida muy buena, elegimos el menÃº degustaciÃ³n y es muy completo.",0,0,0,0,0,1,1,0,0,0,0,0
"Lo Ãºnico que tardaron mucho en traer la comida, esperamos mas de media hora y el menÃº estaba cerrado de antemano.",0,0,0,0,0,0,0,0,0,0,0,1
"Realmente una gran decepciÃ³n, pÃ©simo servicio, ademÃ¡s no sÃ³lo la bebida no estÃ¡ incluida sino que no te ponen ni pan ni siquiera agua.",0,0,0,1,0,0,1,0,1,0,0,1
Estupendo el arroz caldoso con bogavante y muy buen trato.,0,0,0,0,0,1,0,0,0,0,0,1
Es la seguna vez que vamos y la verdad es que la primera vez tuvimos una mala experiencia por un malentendido pero esta Ãºltima vez todo fue bien.,0,0,0,0,0,0,0,0,1,0,0,0
Nos atendieron de maravilla y despuÃ©s de las cenas nos regalaron una cuchara de madera a cada uno.,0,0,0,0,0,0,0,0,0,0,0,1
"Celebramos en este restaurante nuestras Bodas de Plata y tengo que decir que fue todo perfecto, el servicio muy atento y amable y la comida estupenda, yo destacarÃ­a las croquetas del aperitivo (deliciosas) y como no, la paella.",0,0,0,0,0,1,0,0,1,0,0,1
"Por poner algÃºn pero, quizÃ¡ el jamÃ³n no era todo lo ""ibÃ©rico"" que cabÃ­a esperar.",0,0,0,0,0,1,0,0,0,0,0,0
Es un Restaurante muy recomendable.,0,0,0,0,0,0,0,0,1,0,0,0
"Sitio tranquilo, raciones correctas, lo mejor los arroces y el precio.",1,0,0,0,0,1,1,0,0,0,1,0
"El local tiene un ambiente muy agradable, y la comida es exquisita.",1,0,0,0,0,1,0,0,0,0,0,0
El trato del personal fue muy bueno.,0,0,0,0,0,0,0,0,0,0,0,1
El menÃº  degustacion nos pareciÃ³ bueno y variado con un servicio muy atento y un trato agradable y la comida estaba buena con una buena relaciÃ³n calidad precio.,0,0,0,0,1,1,1,0,0,0,0,1
Fue todo genial.,0,0,0,0,0,0,0,0,1,0,0,0
No podemos dar ni una sola queja porque del primer momento que entramos hasta nuestra salida todo fue estupendo.,0,0,0,0,0,0,0,0,1,0,0,0
"La comida exquisita, abundante, el ambiente y servicio muy agradables.",1,0,0,0,0,1,1,0,0,0,0,1
"Para un menu gastronomico, si la comida es solo buena, por no decir discreta (en lo que a paella como plato principal se refiere) el resultado fue algo decepcionante, aunque el precio podria considerarse excepcional.",0,0,0,0,0,1,0,0,0,0,1,0
"Hubiera mejorado con un mejor trato, servicio mas predilecto, mesa mas confortable.",1,0,0,0,0,0,0,0,0,0,0,1
"Por ejemplo: paella, antes de emplatar, tanto cuesta mostrarla?",0,0,0,0,0,0,0,0,0,0,0,1
"Esperaba un poco mÃ¡s del arroz, por lo demÃ¡s, todo muy correcto.",0,0,0,0,0,1,0,0,1,0,0,0
"Un menÃº estupendo, muy completo.",0,0,0,0,0,0,1,0,0,0,0,0
"El trato muy bueno, muy amables, el arroz exquisito y a mitad de precio, lo recomiendo.",0,0,0,0,1,1,0,0,0,0,0,1
"Solo para emergencias, no recomendable.",0,0,0,0,0,0,0,0,1,0,0,0
"Restaurante correcto sin mÃ¡s pretensiones, abundante la comida pero sin una calidad extraordinaria.",0,0,0,0,0,1,1,0,1,0,0,0
"El servicio pÃ©simo, lento y no se enteraba de nada.",0,0,0,0,0,0,0,0,0,0,0,1
El arroz tampoco me sorprendio.,0,0,0,0,0,1,0,0,0,0,0,0
No creo que repita.,0,0,0,0,0,0,0,0,1,0,0,0
Asistimos al restaurante para una cena de Navidad de la empresa y la relaciÃ³n calidad - precio nos soprendiÃ³.,0,0,0,0,1,1,0,0,0,0,0,0
Muy buena carta y platos abudantes.,0,0,0,0,0,0,1,0,0,0,0,0
El servicio es muy amable y diligente y el entorno (estuvimos en la sala privado) agradable.,1,0,0,0,0,0,0,0,0,0,0,1
"Hicimos la cena de trabajo y estuvimos muy bien atendidos, el servicio muy bueno y la comida de las mejores que hemos hecho un dia como este que los restaurantes se llenan de grupos.",0,0,0,0,0,1,0,0,0,0,0,1
No bajaron ni la calidad ni la presentacion.,0,0,0,0,0,1,1,0,0,0,0,0
Aunque estabamos varios grupos no sufrimos por el ruido y nosotros pudimos hablar sin gritar.,1,0,0,0,0,0,0,0,0,0,0,0
ArrÃ³z muy bueno y buena cantidad.,0,0,0,0,0,1,1,0,0,0,0,0
Muy bueno restaurante.,0,0,0,0,0,0,0,0,1,0,0,0
"Nada mÃ¡s entrar un olor impresionante a cocina poco limpia, luego unos entrantes ",1,0,0,0,0,0,0,0,0,0,0,0
"de miedo, navajas con tierra, musclos con sabor a ""no se"", calamares que parecian tortillitas, vino blanco poco frio, jamon ""iberico"" calificacion 5 justito y por fin la paella muy buena la verdad, despues para rematar la faena los lavabos sucios, en la renfe creo que estan mas limpios, pues nada mas ""muy contentos"", no volveremos mas.",1,0,0,1,0,1,0,0,1,0,0,0
Muy bien.,0,0,0,0,0,0,0,0,1,0,0,0
Pica pica y vino muy buenos.,0,0,1,0,0,1,0,0,0,0,0,0
Servicio muy bueno y nos han tenido en cuenta.,0,0,0,0,0,0,0,0,0,0,0,1
"Mesa apartada por lo tanto, intimidad.",1,0,0,0,0,0,0,0,0,0,0,0
Servicio y calidad correctos.,0,0,0,0,0,1,0,0,0,0,0,1
Excelentes arroces.,0,0,0,0,0,1,0,0,0,0,0,0
Todo muy bien,0,0,0,0,0,0,0,0,1,0,0,0
"Estuvimos en este restaurante en noche vieja y estuvo todo muy bien, la comida muy buena y el sitio agradable.",1,0,0,0,0,1,0,0,1,0,0,0
"El servicio correcto, trato agradable, el precio tambiÃ©n.",0,0,0,0,0,0,0,0,0,0,1,1
"Los arroces espectaculares, muy bien.",0,0,0,0,0,1,0,0,0,0,0,0
"El restaurante estÃ¡ muy bien, cÃ©ntrico, buenos precios y la comida muy buena.",0,0,0,0,0,1,0,1,1,0,0,0
"Ãramos un grupo de 11 y nos prepararon una mesa un poco apartadita y el tarto fue muy bueno,lo recomiendo.",0,0,0,0,0,0,0,0,1,0,0,1
"Merece la pena el menu degustaciÃ³n, por 32,50 euros tiene una calidad excelente.",0,0,0,0,1,1,0,0,0,0,0,0
"El tapeo en la barra es fantÃ¡stico, variado y precio correcto.",0,0,0,0,1,1,1,0,0,0,0,0
"Me pase el viernes para conocerlo, me quede impresionado del diseÃ±o del local, y no digamos con la carta que tienen, probÃ© entre otras cosas un huevo a 65 grados con una tierra y chistorra que era para caerse al suelo.",1,0,0,0,0,1,1,0,0,0,0,0
Los precios son increÃ­blemente razonables.,0,0,0,0,0,0,0,0,0,0,1,0
Merece la pena desde luego. ,0,0,0,0,0,0,0,0,1,0,0,0
Local decorado muy moderno y elegante.,1,0,0,0,0,0,0,0,0,0,0,0
la terraza con sillas de director en la misma linea de elegancia.,1,0,0,0,0,0,0,0,0,0,0,0
La comida y el servicio muy bien y el precio mejor todavÃ­a.,0,0,0,0,0,1,0,0,0,0,1,1
Muy recomendable. ,0,0,0,0,0,0,0,0,1,0,0,0
"El sÃ¡bado 01-11-14, estuvimos cenando mi pareja y yo, y otra pareja, y salimos todos encantados, yo este sitio solo lo habÃ­a visitado para tomar una tapa, y como he visto que la gente hablaba bien de la carta, lo probamos y efectivamente fue un total acierto, hacia tiempo que no encontraba un sitio con tanta amabilidad desde el principio al final, por lo que yo puedo hablar, la comida estaba buenÃ­sima, elegimos el menÃº degustacion , y todo estaba riquÃ­simo, el tiempo de los platos correcto, no tardaban nada, ademas dentro del menÃº entraba todo agua, vino, cafÃ©s e incluso chupitos, yo la verdad pienso volver, y pienso probar el resto de la carta, para saber si todo esta, tan rico como el menÃº que tomamos.",0,0,0,0,0,1,1,0,1,0,0,1
"Yo invito a la gente que lo prueben y opinen, ya que es un sitio tambiÃ©n muy bonito y acogedor.",1,0,0,0,0,0,0,0,0,0,0,0
Si siguen asÃ­ pienso que pueden tener un buen futuro. ,0,0,0,0,0,0,0,0,1,0,0,0
"El local me encanta, el servicio muy bueno, la comida genial, aunque yo destacarÃ­a el huevo a 65 grados y el sashimi de atun que es para flipar y una torrija que te dan ganar de repetir, estuve allÃ­ el miÃ©rcoles pasado con unas amigas y tenemos claro que volveremos , ah!",1,0,0,0,0,1,0,0,1,0,0,1
por cierto los precios muy razonbles ,0,0,0,0,0,0,0,0,0,0,1,0
"la comida muy buena y atenciÃ³n buenÃ­sima, el menÃº degustaciÃ³n se queda bastante corto de cantidad, necesitas pedir algÃºn plato mas y eso te eleva el precio, ya que las raciones son muy justas ",0,0,0,0,0,1,1,0,0,0,0,1
Muy bien.,0,0,0,0,0,0,0,0,1,0,0,0
Cena estupenda trato excelente. ,0,0,0,0,0,1,0,0,0,0,0,1
"La carta tiene platos muy apetecibles, es difÃ­cil decidirse y el trato es correcto.",0,0,0,0,0,0,1,0,0,0,0,1
SÃ­ es cierto que tardaron muchÃ­simo en atendernos y que faltan pequeÃ±os detalles como una carta de vinos.,0,0,0,1,0,0,0,0,0,0,0,1
"Algunos de los platos, no tenÃ­an la calidad que esperamos (como el pulpo braseado) y no pudimos probar el atÃºn porque se les habÃ­a terminado.. ",0,0,0,0,0,1,0,0,0,0,0,0
El precio puede ser algo elevado pero es un lugar agradable. ,1,0,0,0,0,0,0,0,0,0,1,0
"Nos gusto mucho el sitio, la comida y la atenciÃ³nTomamos el menu desgustacion y merece la pena, las raciones no son generosas pero no te vas con hambre, solo una pega: que la carne estaba templadaMuy recomendable para quien busca calidad y no cantidadAdemas no hay sorpresas de que si te cobro mas por pedir otra botella de vino o el panâ¦â¦Ademas cafÃ© y chupito incluido en los 34â¬/persona ",1,0,0,0,0,1,1,0,0,0,1,1
"Estuve cenando ayer por la noche, tenÃ­a ganas de probarlo, la verdad es que la comida estaba buena, de hecho felicitamos al cocinero (creo que se llamaba CÃ©sar).",0,0,0,0,0,1,0,0,0,0,0,1
"El problema quizÃ¡ pudo ser que en vez de pedir el menÃº degustaciÃ³n tiramos de carta, y sinceramente, me pareciÃ³ un poco caro en relaciÃ³n con el tamaÃ±o de las raciones, a saber, un pulpo asado con langostinos, un atÃºn rojo con teriyaki y algas, un steak tartare, un helado de ferrero rocher, la torrija con helado, dos aguas, una copa de vino y una cerveza 53 euros en total.",0,0,0,0,0,0,0,0,0,0,1,0
"Y si bien repito que la comida estaba muy correcta, incluso por encima de la media de lo que se come en muchos sitios, lo cierto es que la cantidad de las raciones era justita.",0,0,0,0,0,1,1,0,0,0,0,0
"HabrÃ¡ quien diga con razÃ³n que 53 euros por cinco platos no es caro si estÃ¡n buenos, pero es que hoy en dÃ­a la restauraciÃ³n ha cambiado mucho, y se puede comer muy bien por precios mÃ¡s asequibles en otros restaurantes de la ciudad, entre ellos algunos de los que comenta el Sr. Aranda en este blog.",0,0,0,0,0,0,0,0,0,0,1,0
