text,target,category,polarity,from,to
"La ración un poco corta para lo que se cobra por plato, aunque bien confeccionada.",ración~ración~plato~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~FOOD#PRICES~,negative~positive~negative~,3~3~49~,9~9~54~
"Muy buen trato, muy buena comida, un sitio ideal para ir de menú comiendo calidad.",trato~comida~menú~menú~,SERVICE#GENERAL~FOOD#QUALITY~FOOD#STYLE_OPTIONS~FOOD#QUALITY~,positive~positive~positive~positive~,9~26~60~60~,14~32~64~64~
"Como siempre han estado a la altura, calidad precio perfecto y servicio inmejorable, extremadamente amables.",NULL~NULL~servicio~,FOOD#QUALITY~FOOD#PRICES~SERVICE#GENERAL~,positive~positive~positive~,0~0~63~,0~0~71~
"Muy cómoda la situación para trasladarse con transporte público, metro y bus al lado.",situación~,LOCATION#GENERAL~,positive~,14~,23~
La atención al cliente no es la correcta y la comida no está a l´altura del precio.,atención~comida~,SERVICE#GENERAL~FOOD#PRICES~,negative~negative~,3~46~,11~52~
"La atención buena, pero el resto fatal; ",atención~NULL~,SERVICE#GENERAL~RESTAURANT#GENERAL~,positive~negative~,3~0~,11~0~
"Hay mucha suciedad, no es cómodo, los lavabos muy sucios, el ambiente esta super trasnochado, y la cocina fatal, comida sin textura, muy industrial, como un menú de diario, a 10,0 €.",NULL~lavabos~comida~ambiente~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~FOOD#QUALITY~AMBIENCE#GENERAL~,negative~negative~negative~negative~,0~38~113~61~,0~45~119~69~
"Las opiniones que leí, antes de ir, me confundieron totalmente.",,,,,
"<->Pedimos a la carte (no menú del día) paella como plato principal- casi quemada, arroz pasado.",paella~,FOOD#QUALITY~,negative~,40~,46~
"<->Gambas resecas y no sabemos por que, pero lo llenaron con trozos de esa ""sucedanio en forma de palo- pero con sabor a gamba""  que era casi caucho-imposible de comer.",Gambas~sucedanio en forma de palo- pero con sabor a gamba~,FOOD#QUALITY~FOOD#QUALITY~,negative~neutral~,3~76~,9~126~
<->No pudimos comer ni la mitad de la paella,paella~,FOOD#QUALITY~,negative~,38~,44~
<+>personal amable.,personal~,SERVICE#GENERAL~,positive~,3~,11~
<+>entrantes pasables -normal de sabor,entrantes~,FOOD#QUALITY~,neutral~,3~,12~
Relacion calidad precii muy buena.,NULL~NULL~,FOOD#QUALITY~FOOD#PRICES~,positive~positive~,0~0~,0~0~
La comida era toda fantastica.,comida~,FOOD#QUALITY~,positive~,3~,9~
Volveremos seguro.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Bien en general, un poco lento el servicio",NULL~servicio~,RESTAURANT#GENERAL~SERVICE#GENERAL~,positive~negative~,0~34~,0~42~
Correcto.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Servicio diligente con voluntad de cumplir.,Servicio~,SERVICE#GENERAL~,positive~,0~,8~
"La cocina mejorable, al lado de platos excelentes por ejemplo el bacalao, otros no tanto como el atun, demasiado hecho.Aplicaron correctamente el descuento promocional.",cocina~bacalao~atun~descuento promocional~,FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~RESTAURANT#PRICES~,neutral~positive~negative~positive~,3~65~97~146~,9~72~101~167~
"Cocina excelente,todos los platos que pedimos estan exquisutos",Cocina~platos~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,0~27~,6~33~
"Bonito restaurante, buen ambiente y servicio.",restaurante~servicio~NULL~,RESTAURANT#GENERAL~SERVICE#GENERAL~AMBIENCE#GENERAL~,positive~positive~positive~,7~36~0~,18~44~0~
Extremadamente juntas las mesas.los platos sin sabor alguno.,mesas~platos~,AMBIENCE#GENERAL~FOOD#QUALITY~,negative~negative~,26~36~,31~42~
El pan excelente.,pan~,FOOD#QUALITY~,positive~,3~,6~
"Entrada algo desordenada, con papel en suelo.vibración del metro y ruido de sala molesto.",Entrada~NULL~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~,negative~negative~,0~0~,7~0~
"Si la comida tuviese sabor, lo demás da igual.",comida~,FOOD#QUALITY~,negative~,6~,12~
Excelente ubicación e iluminación.,ubicación~iluminación~,LOCATION#GENERAL~AMBIENCE#GENERAL~,positive~positive~,10~22~,19~33~
"Perfecta relación calidad-precio, servicio muy atento y comida exquisita.",NULL~NULL~servicio~comida~,FOOD#QUALITY~FOOD#PRICES~SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~positive~positive~,0~0~34~56~,0~0~42~62~
Totalmente recomendable.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Los camareros muy agradables y atentos, los entrantes son muy buenos.",camareros~entrantes~,SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~,4~44~,13~53~
La paella bien por el precio.,paella~,FOOD#PRICES~,positive~,3~,9~
Todo estuvo muy bien.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
JR,,,,,
"No me contestaron y como me tenía que ir, les dije, mandé un segundo e.mail, diciéndoles que me llamaran.",,,,,
No fué así.,,,,,
Supongo que como era tarde y el día de S. Jordi no pudieron contestar.,,,,,
pero la experiencia me sirvió para conocer restaurantes.,,,,,
excelente menú desgustacion que va de menos a mas con dos platós finales realmete buenos.,menú desgustacion~platós finales~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,positive~positive~,10~58~,27~72~
"El restaurante ""La Cullera de Boix"" es excelente tanto por el ambiente como el servicio, no tuvimos ningún problema.",ambiente~servicio~,AMBIENCE#GENERAL~SERVICE#GENERAL~,positive~positive~,62~79~,70~87~
"Los servicios en estado lamentable, y los manteles, copas etc.",servicios~manteles~copas~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~AMBIENCE#GENERAL~,negative~negative~negative~,4~42~52~,13~50~57~
pueden mejorar la limpieza.,limpieza~,AMBIENCE#GENERAL~,negative~,18~,26~
En cuanto a la comida y servicio de personal se puede afirmar que estava muy correcta.,comida~servicio~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,15~24~,21~32~
Personal amable pero la comida muy floja.,Personal~comida~,SERVICE#GENERAL~FOOD#QUALITY~,positive~negative~,0~24~,8~30~
"Sin ninguna gracia, arroz poco sabroso.",arroz~,FOOD#QUALITY~,negative~,20~,25~
No lo recomendaría!!!,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"En estos tiempos que corren vamos todos a por los descuentos sin renunciar a la calidad, este restaurante dio la talla en cuanto al menú degustación que escogimos, por cierto, todo buenísimo, las cantidades muy acertadas, el arroz caldoso nos gustó bastante.",menú degustación~arroz caldoso~NULL~NULL~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~positive~positive~,132~225~0~0~,148~238~0~0~
La atención de todo el personal fue muy buena y el local acogedor.,personal~local~,SERVICE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,23~51~,31~56~
Volveremos.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
<->Nada,,,,,
<+>La atencion,atencion~,SERVICE#GENERAL~,positive~,6~,14~
Estamos muy contentos.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Fuimos 21 personas, trato excepcional, la cena estuvo bien.",trato~cena~,SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~,20~42~,25~46~
"El unico inconveniente el espacio, apenas nos podiamos mover.",espacio~,AMBIENCE#GENERAL~,negative~,26~,33~
Por lo demás muy bien.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Magnífica atención, buena carta de vinos, muy buen paella.",atención~carta de vinos~paella~,SERVICE#GENERAL~DRINKS#STYLE_OPTIONS~FOOD#QUALITY~,positive~positive~positive~,10~26~51~,18~40~57~
Repetiremos.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"La comida muy buena, elegimos el menú degustación y es muy completo.",comida~menú degustación~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~,3~33~,9~49~
"Lo único que tardaron mucho en traer la comida, esperamos mas de media hora y el menú estaba cerrado de antemano.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Realmente una gran decepción, pésimo servicio, además no sólo la bebida no está incluida sino que no te ponen ni pan ni siquiera agua.",servicio~NULL~NULL~bebida~,SERVICE#GENERAL~FOOD#STYLE_OPTIONS~RESTAURANT#GENERAL~DRINKS#STYLE_OPTIONS~,negative~negative~negative~negative~,37~0~0~65~,45~0~0~71~
Estupendo el arroz caldoso con bogavante y muy buen trato.,arroz caldoso con bogavante~trato~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,13~52~,40~57~
Es la seguna vez que vamos y la verdad es que la primera vez tuvimos una mala experiencia por un malentendido pero esta última vez todo fue bien.,experiencia~NULL~,RESTAURANT#GENERAL~RESTAURANT#GENERAL~,negative~positive~,78~0~,89~0~
Nos atendieron de maravilla y después de las cenas nos regalaron una cuchara de madera a cada uno.,NULL~,SERVICE#GENERAL~,positive~,0~,0~
"Celebramos en este restaurante nuestras Bodas de Plata y tengo que decir que fue todo perfecto, el servicio muy atento y amable y la comida estupenda, yo destacaría las croquetas del aperitivo (deliciosas) y como no, la paella.",NULL~servicio~comida~croquetas~paella~,RESTAURANT#GENERAL~SERVICE#GENERAL~FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~,positive~positive~positive~positive~positive~,0~99~133~169~220~,0~107~139~178~226~
"Por poner algún pero, quizá el jamón no era todo lo ""ibérico"" que cabía esperar.",jamón~,FOOD#QUALITY~,negative~,31~,36~
Es un Restaurante muy recomendable.,Restaurante~,RESTAURANT#GENERAL~,positive~,6~,17~
"Sitio tranquilo, raciones correctas, lo mejor los arroces y el precio.",Sitio~raciones~arroces~NULL~,AMBIENCE#GENERAL~FOOD#STYLE_OPTIONS~FOOD#QUALITY~RESTAURANT#PRICES~,positive~positive~positive~positive~,0~17~50~0~,5~25~57~0~
"El local tiene un ambiente muy agradable, y la comida es exquisita.",ambiente~comida~,AMBIENCE#GENERAL~FOOD#QUALITY~,positive~positive~,18~47~,26~53~
El trato del personal fue muy bueno.,personal~,SERVICE#GENERAL~,positive~,13~,21~
El menú  degustacion nos pareció bueno y variado con un servicio muy atento y un trato agradable y la comida estaba buena con una buena relación calidad precio.,menú  degustacion~servicio~comida~comida~,FOOD#STYLE_OPTIONS~SERVICE#GENERAL~FOOD#QUALITY~FOOD#PRICES~,positive~positive~positive~positive~,3~56~102~102~,20~64~108~108~
Fue todo genial.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
No podemos dar ni una sola queja porque del primer momento que entramos hasta nuestra salida todo fue estupendo.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"La comida exquisita, abundante, el ambiente y servicio muy agradables.",comida~comida~ambiente~servicio~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~AMBIENCE#GENERAL~SERVICE#GENERAL~,positive~positive~positive~positive~,3~3~35~46~,9~9~43~54~
"Para un menu gastronomico, si la comida es solo buena, por no decir discreta (en lo que a paella como plato principal se refiere) el resultado fue algo decepcionante, aunque el precio podria considerarse excepcional.",NULL~paella~,RESTAURANT#PRICES~FOOD#QUALITY~,positive~negative~,0~90~,0~96~
"Hubiera mejorado con un mejor trato, servicio mas predilecto, mesa mas confortable.",servicio~mesa~,SERVICE#GENERAL~AMBIENCE#GENERAL~,negative~negative~,37~62~,45~66~
"Por ejemplo: paella, antes de emplatar, tanto cuesta mostrarla?",NULL~,SERVICE#GENERAL~,negative~,0~,0~
son detalles que hacen perder valoración....,,,,,
"Esperaba un poco más del arroz, por lo demás, todo muy correcto.",arroz~NULL~,FOOD#QUALITY~RESTAURANT#GENERAL~,neutral~positive~,25~0~,30~0~
"Un menú estupendo, muy completo.",menú~,FOOD#STYLE_OPTIONS~,positive~,3~,7~
"El trato muy bueno, muy amables, el arroz exquisito y a mitad de precio, lo recomiendo.",trato~arroz~arroz~,SERVICE#GENERAL~FOOD#QUALITY~FOOD#PRICES~,positive~positive~positive~,3~36~36~,8~41~41~
"Solo para emergencias, no recomendable.",NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Restaurante correcto sin más pretensiones, abundante la comida pero sin una calidad extraordinaria.",Restaurante~comida~comida~,RESTAURANT#GENERAL~FOOD#STYLE_OPTIONS~FOOD#QUALITY~,neutral~positive~neutral~,0~56~56~,11~62~62~
"El servicio pésimo, lento y no se enteraba de nada.",servicio~,SERVICE#GENERAL~,negative~,3~,11~
El arroz tampoco me sorprendio.,arroz~,FOOD#QUALITY~,neutral~,3~,8~
No creo que repita.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Asistimos al restaurante para una cena de Navidad de la empresa y la relación calidad - precio nos soprendió.,NULL~NULL~,FOOD#QUALITY~FOOD#PRICES~,positive~positive~,0~0~,0~0~
Muy buena carta y platos abudantes.,carta~platos~,FOOD#STYLE_OPTIONS~FOOD#STYLE_OPTIONS~,positive~positive~,10~18~,15~24~
El servicio es muy amable y diligente y el entorno (estuvimos en la sala privado) agradable.,servicio~entorno~,SERVICE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,3~43~,11~50~
"Hicimos la cena de trabajo y estuvimos muy bien atendidos, el servicio muy bueno y la comida de las mejores que hemos hecho un dia como este que los restaurantes se llenan de grupos.",servicio~comida~,SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~,62~86~,70~92~
No bajaron ni la calidad ni la presentacion.,NULL~NULL~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~,0~0~,0~0~
Aunque estabamos varios grupos no sufrimos por el ruido y nosotros pudimos hablar sin gritar.,NULL~,AMBIENCE#GENERAL~,positive~,0~,0~
Arróz muy bueno y buena cantidad.,Arróz~Arróz~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~,0~0~,5~5~
Muy bueno restaurante.,restaurante~,RESTAURANT#GENERAL~,positive~,10~,21~
"La gente que ha dado su opinion,  que son amigos o familiares?",,,,,
"Nada más entrar un olor impresionante a cocina poco limpia, luego unos entrantes ",olor~,AMBIENCE#GENERAL~,negative~,19~,23~
"de miedo, navajas con tierra, musclos con sabor a ""no se"", calamares que parecian tortillitas, vino blanco poco frio, jamon ""iberico"" calificacion 5 justito y por fin la paella muy buena la verdad, despues para rematar la faena los lavabos sucios, en la renfe creo que estan mas limpios, pues nada mas ""muy contentos"", no volveremos mas.","navajas~musclos~calamares~vino blanco~jamon ""iberico""~paella~lavabos~NULL~",FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~DRINKS#STYLE_OPTIONS~FOOD#QUALITY~FOOD#QUALITY~AMBIENCE#GENERAL~RESTAURANT#GENERAL~,negative~negative~negative~negative~negative~positive~negative~negative~,10~30~59~95~118~170~232~0~,17~37~68~106~133~176~239~0~
Muy bien.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Pica pica y vino muy buenos.,Pica pica~vino~,FOOD#QUALITY~DRINKS#QUALITY~,positive~positive~,0~12~,9~16~
Servicio muy bueno y nos han tenido en cuenta.,Servicio~,SERVICE#GENERAL~,positive~,0~,8~
"Mesa apartada por lo tanto, intimidad.",NULL~,AMBIENCE#GENERAL~,positive~,0~,0~
Servicio y calidad correctos.,Servicio~NULL~,SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~,0~0~,8~0~
Excelentes arroces.,arroces~,FOOD#QUALITY~,positive~,11~,18~
Todo muy bien,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Estuvimos en este restaurante en noche vieja y estuvo todo muy bien, la comida muy buena y el sitio agradable.",NULL~comida~sitio~,RESTAURANT#GENERAL~FOOD#QUALITY~AMBIENCE#GENERAL~,positive~positive~positive~,0~72~94~,0~78~99~
"El servicio correcto, trato agradable, el precio también.",servicio~NULL~,SERVICE#GENERAL~RESTAURANT#PRICES~,positive~positive~,3~0~,11~0~
"Los arroces espectaculares, muy bien.",arroces~,FOOD#QUALITY~,positive~,4~,11~
Preparamos una cena para el día de Navidad y la verdad es que no nos fue fácil encontarr algún restaurante abierto hasta que encontré esta página.,,,,,
"El restaurante está muy bien, céntrico, buenos precios y la comida muy buena.",restaurante~restaurante~NULL~comida~,RESTAURANT#GENERAL~LOCATION#GENERAL~RESTAURANT#GENERAL~FOOD#QUALITY~,positive~positive~positive~positive~,3~3~0~60~,14~14~0~66~
"Éramos un grupo de 11 y nos prepararon una mesa un poco apartadita y el tarto fue muy bueno,lo recomiendo.",tarto~NULL~,SERVICE#GENERAL~RESTAURANT#GENERAL~,positive~positive~,72~0~,77~0~
"Merece la pena el menu degustación, por 32,50 euros tiene una calidad excelente.",menu degustación~menu degustación~,FOOD#PRICES~FOOD#QUALITY~,positive~positive~,18~18~,34~34~
"El tapeo en la barra es fantástico, variado y precio correcto.",tapeo en la barra~tapeo en la barra~tapeo en la barra~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~FOOD#PRICES~,positive~positive~positive~,3~3~3~,20~20~20~
Por ponerle un fallo para el poco tiempo que lleva va mucha gente atraída por el diseño del local y la fama que va cogiendo su cocina. ,,,,,
"Me pase el viernes para conocerlo, me quede impresionado del diseño del local, y no digamos con la carta que tienen, probé entre otras cosas un huevo a 65 grados con una tierra y chistorra que era para caerse al suelo.",local~carta~huevo a 65 grados con una tierra y chistorra~,AMBIENCE#GENERAL~FOOD#STYLE_OPTIONS~FOOD#QUALITY~,positive~positive~positive~,72~99~144~,77~104~188~
Los precios son increíblemente razonables.,NULL~,RESTAURANT#PRICES~,positive~,0~,0~
Merece la pena desde luego. ,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Local decorado muy moderno y elegante.,Local~,AMBIENCE#GENERAL~,positive~,0~,5~
la terraza con sillas de director en la misma linea de elegancia.,terraza~,AMBIENCE#GENERAL~,positive~,3~,10~
La comida y el servicio muy bien y el precio mejor todavía.,comida~servicio~NULL~,FOOD#QUALITY~SERVICE#GENERAL~RESTAURANT#PRICES~,positive~positive~positive~,3~15~0~,9~23~0~
Muy recomendable. ,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"El sábado 01-11-14, estuvimos cenando mi pareja y yo, y otra pareja, y salimos todos encantados, yo este sitio solo lo había visitado para tomar una tapa, y como he visto que la gente hablaba bien de la carta, lo probamos y efectivamente fue un total acierto, hacia tiempo que no encontraba un sitio con tanta amabilidad desde el principio al final, por lo que yo puedo hablar, la comida estaba buenísima, elegimos el menú degustacion , y todo estaba riquísimo, el tiempo de los platos correcto, no tardaban nada, ademas dentro del menú entraba todo agua, vino, cafés e incluso chupitos, yo la verdad pienso volver, y pienso probar el resto de la carta, para saber si todo esta, tan rico como el menú que tomamos.",NULL~NULL~comida~menú degustacion~tiempo de los platos~menú~,RESTAURANT#GENERAL~SERVICE#GENERAL~FOOD#QUALITY~FOOD#STYLE_OPTIONS~FOOD#STYLE_OPTIONS~FOOD#STYLE_OPTIONS~,positive~positive~positive~positive~positive~positive~,0~0~381~418~465~696~,0~0~387~434~485~700~
"Yo invito a la gente que lo prueben y opinen, ya que es un sitio también muy bonito y acogedor.",sitio~,AMBIENCE#GENERAL~,positive~,59~,64~
Si siguen así pienso que pueden tener un buen futuro. ,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"El local me encanta, el servicio muy bueno, la comida genial, aunque yo destacaría el huevo a 65 grados y el sashimi de atun que es para flipar y una torrija que te dan ganar de repetir, estuve allí el miércoles pasado con unas amigas y tenemos claro que volveremos , ah!",local~servicio~comida~huevo a 65 grados~sashimi de atun~torrija~NULL~,AMBIENCE#GENERAL~SERVICE#GENERAL~FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~RESTAURANT#GENERAL~,positive~positive~positive~positive~positive~positive~positive~,3~24~47~86~109~150~0~,8~32~53~103~124~157~0~
por cierto los precios muy razonbles ,NULL~,RESTAURANT#PRICES~,positive~,0~,0~
"la comida muy buena y atención buenísima, el menú degustación se queda bastante corto de cantidad, necesitas pedir algún plato mas y eso te eleva el precio, ya que las raciones son muy justas ",comida~atención~menú degustación~raciones~,FOOD#QUALITY~SERVICE#GENERAL~FOOD#STYLE_OPTIONS~FOOD#STYLE_OPTIONS~,positive~positive~negative~negative~,3~22~45~168~,9~30~61~176~
Muy bien.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Cena estupenda trato excelente. ,Cena~trato~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,0~15~,4~20~
"La carta tiene platos muy apetecibles, es difícil decidirse y el trato es correcto.",carta~trato~,FOOD#STYLE_OPTIONS~SERVICE#GENERAL~,positive~positive~,3~65~,8~70~
Sí es cierto que tardaron muchísimo en atendernos y que faltan pequeños detalles como una carta de vinos.,NULL~carta de vinos~,SERVICE#GENERAL~DRINKS#STYLE_OPTIONS~,negative~negative~,0~90~,0~104~
"Algunos de los platos, no tenían la calidad que esperamos (como el pulpo braseado) y no pudimos probar el atún porque se les había terminado.. ",pulpo braseado~platos~,FOOD#QUALITY~FOOD#QUALITY~,negative~negative~,67~15~,81~21~
El precio puede ser algo elevado pero es un lugar agradable. ,NULL~lugar~,RESTAURANT#PRICES~AMBIENCE#GENERAL~,negative~positive~,0~44~,0~49~
"Nos gusto mucho el sitio, la comida y la atenciónTomamos el menu desgustacion y merece la pena, las raciones no son generosas pero no te vas con hambre, solo una pega: que la carne estaba templadaMuy recomendable para quien busca calidad y no cantidadAdemas no hay sorpresas de que si te cobro mas por pedir otra botella de vino o el pan……Ademas café y chupito incluido en los 34€/persona ",sitio~comida~atención~menu desgustacion~raciones~carne~NULL~NULL~,AMBIENCE#GENERAL~FOOD#QUALITY~SERVICE#GENERAL~FOOD#STYLE_OPTIONS~FOOD#STYLE_OPTIONS~FOOD#STYLE_OPTIONS~FOOD#QUALITY~RESTAURANT#PRICES~,positive~positive~positive~positive~neutral~negative~positive~positive~,19~29~41~60~100~175~0~0~,24~35~49~77~108~180~0~0~
"Estuve cenando ayer por la noche, tenía ganas de probarlo, la verdad es que la comida estaba buena, de hecho felicitamos al cocinero (creo que se llamaba César).",comida~cocinero~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,79~124~,85~132~
"El problema quizá pudo ser que en vez de pedir el menú degustación tiramos de carta, y sinceramente, me pareció un poco caro en relación con el tamaño de las raciones, a saber, un pulpo asado con langostinos, un atún rojo con teriyaki y algas, un steak tartare, un helado de ferrero rocher, la torrija con helado, dos aguas, una copa de vino y una cerveza 53 euros en total.",NULL~,RESTAURANT#PRICES~,negative~,0~,0~
"Mi acompañante ya había cenado y se limitó a picotear de mis platos por probarlos, es decir, que salvo el postre y las bebidas, sólo cené yo.",,,,,
"Y si bien repito que la comida estaba muy correcta, incluso por encima de la media de lo que se come en muchos sitios, lo cierto es que la cantidad de las raciones era justita.",comida~raciones~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~negative~,24~155~,30~163~
"Habrá quien diga con razón que 53 euros por cinco platos no es caro si están buenos, pero es que hoy en día la restauración ha cambiado mucho, y se puede comer muy bien por precios más asequibles en otros restaurantes de la ciudad, entre ellos algunos de los que comenta el Sr. Aranda en este blog.",NULL~,RESTAURANT#PRICES~,negative~,0~,0~
"Insisto en que en realidad la cena fué para un persona, con una copa de vino.",,,,,
"La próxima vez pediré el menú degustación, y supongo que saldrá bastante más económico, y mejorará la relación calidad-precio.",,,,,
"En cualquier caso un sitio interesante para cenar, en concreto el pulpo con langostinos, delicioso. ",sitio~pulpo con langostinos~,AMBIENCE#GENERAL~FOOD#QUALITY~,positive~positive~,21~66~,26~87~
Pedimos el menú degustación y la verdad estaba todo muy bueno.,menú degustación~,FOOD#STYLE_OPTIONS~,positive~,11~,27~
"Los canelones de gallina trufados, excelentes, así como el huevo y el postre.",canelones de gallina trufados~huevo~postre~,FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~,positive~positive~positive~,4~59~70~,33~64~76~
Volveremos sin dudarlo. ,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Paseabamos por esa calle y entramos en el Dobleuno simplemente porque queríamos tapear algo.,,,,,
No lo conocíamos y no esperábamos nada especial.,,,,,
La sorpresa fue tremenda cuando probamos la primera tapa y siguió con las demas.,,,,,
Buena calidad y precio razonable.,NULL~NULL~,FOOD#QUALITY~FOOD#PRICES~,positive~positive~,0~0~,0~0~
Nos gusto tanto que al día siguiente fuimos a cenar.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Pedimos ensalada de espinacas, rissotto de setas y pulpo con langostinos.",,,,,
Increíble.,NULL~,FOOD#QUALITY~,positive~,0~,0~
No es común encontrar tanta calidad hoy en día y eso se agradece.,NULL~,FOOD#QUALITY~,positive~,0~,0~
"El único “pero” es el tiempo de espera entre plato y plato, pero entiendo que no es excesivo si tenemos en cuenta que los platos son muy elaborados y se hacen en el momento. ",tiempo de espera~,SERVICE#GENERAL~,neutral~,22~,38~
"Pues discrepo del anterior comunicante Yo suelo comer mucho en el Frances y aunque es cierto que ha bajado algo la calidad se sigue comiendo bien, abundante y en un sitio acogedorLo recomiendo porque a pesar de todo se sigue comiendo bien es cierto que se echa en falta a jose el dueño, ahora estan los hijos y siempre pierde algo al pasar d euna generacion a otra  ",NULL~sitio~NULL~NULL~,FOOD#STYLE_OPTIONS~AMBIENCE#GENERAL~FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~positive~neutral~,0~165~0~0~,0~170~0~0~
Saludos ,,,,,
Menos mal que le puedo leer por una vez  una crítica acertada.felicidades sr. Aranda. ,sr. Aranda~,SERVICE#GENERAL~,positive~,74~,84~
"Restaurante diferente, creativo y agradable.",Restaurante~,AMBIENCE#GENERAL~,positive~,0~,11~
La comida buenísima y sorprendente y el servicio impecable.,comida~servicio~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,3~40~,9~48~
Volveremos. ,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Fue todo una experiencia.,,,,,
La comida estupenda y el trato magnífico. ,comida~trato~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,3~25~,9~30~
"Excelente trato y excelente comida, muy recomendable. ",trato~comida~NULL~,SERVICE#GENERAL~FOOD#QUALITY~RESTAURANT#GENERAL~,positive~positive~positive~,10~28~0~,15~34~0~
La comida excelente.,comida~,FOOD#QUALITY~,positive~,3~,9~
el servicio un poco lento. ,servicio~,SERVICE#GENERAL~,neutral~,3~,11~
"Buena voluntad pero exceso d ingredientes a fusionar,nada sublime ni sorprendente,amabilidad mucho camino x delante,no para repetir,a destacar q como el vino elegido no nos gustó nos lo cambiaron sin coste ",ingredientes~amabilidad~NULL~,FOOD#STYLE_OPTIONS~SERVICE#GENERAL~RESTAURANT#GENERAL~,negative~negative~negative~,29~82~0~,41~92~0~
"No es un comentario al restaurante lo que quiero hacer, sino una apreciación a tu comentario.",,,,,
Dices que por ese precio hay que comer bien.,,,,,
"Yo creo que en cualquier sitio que se sirvan comidas hay que comer bien te cobren lo que te cobren, ¿o es que con un precio barato se justifica que te pongan algo incomible?",,,,,
Mi opinión es que entonces es una estafa.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Si sirven tortilla de patata tiene que ser buena te cobren 2 euros o te cobren 100, el incremento del precio se deberá a otros factores como puede ser la profesionalidad, números de mesas por camarero, decoración del local y otros factores externos a la comida propiamente.",,,,,
"Un saludo, y gracias por tus críticas. ",,,,,
"Sí Manolo, tienes razón, no me he explicado bien, quería decir que no es un precio bajo como para poder dar todo por “bueno”, que hay que exigir un poco más.",,,,,
Un saludo. ,,,,,
"Hola,Comunicaros que ya lo podeis quitar de la lista, ya que hace un mes que lo han cerrado.",,,,,
Una pena ,,,,,
"lo mejor el jamon en lugar de sidreria pondria jamoneria, en mivida tome mejor jamonun saludo ",jamon~,FOOD#QUALITY~,positive~,12~,17~
"Tanto por placer como por trabajo, he visitado unas cuantas veces este restaurante .",,,,,
