Review,AMBIENCE,QUALITY,PRICES,LOCATION,SERVICE
"А в остальном все прекрасно: и девушка администратор (помогла нам сделать выбор блюд), уютная атмосфера, в зале не накуренно, обслуживание очень даже быстрое, официатки внимательные, еда вкусная.",1,1,0,0,1
"В целом приличный китайский ресторан, еда конечно чуть дороже, чем скажем в ""Харбине"", но ресторан того стоит.",0,0,1,0,0
"Всё очень понравилось - и кухня, и обслуживание, и обстановка. этот ресторан сразу стал любимым, поэтому время от времени туда заглядываем.",1,1,0,0,1
"Готовят в Арагви очень вкусно, ждать еду приходится недолго.",0,1,0,0,1
"Заказывали зелень с овощами, так там принесли этогго добра целую корзинку.))",0,1,0,0,0
"шашлык на любителя- кому-то нравится из телятины, кому-то из свинины.",0,1,0,0,0
Очень вкусные чебуреки!,0,1,0,0,0
"десертов немного, но тоже очень вкусные.",0,1,0,0,0
"Музыка в ресторане негромкая, обстановка располагает к общению.",1,0,0,0,0
"Так что если нужно спокойное, приятное место, где можно вкусно и недорого поесть, Арагви - самый лучший вариант!приходите, не пожалеете!",0,1,1,0,0
"Я читала негативные отзывы об этом ресторане, но уж очень мне понравился интерьер, поэтому сочла их преувеличенными.",1,0,0,0,0
"Я Вам скажу, теперь уже на собственном опыте, обслуживание как таковое там просто отсутствует.",0,0,0,0,1
"Заказ долго не принимали, в огромном зале было занято три столика (!)",0,0,0,0,1
"Далее, ждем напитки.",0,0,0,0,1
"Один сок принесли, а вот апельсинового сока не оказалось (!), официант уточнила на какой заменить и ушла.",0,0,0,0,1
Ждем минут 10-15 напиток не несут.,0,0,0,0,1
"Только после того, как мы подошли к бару, и напомнили о себе сок принесли.",0,0,0,0,1
"На столе нет ни салфеток, ни специй, их просто не принесли..",0,0,0,0,1
Еда не понравилась.,0,1,0,0,0
Несоответствие цены и качества.,0,0,1,0,0
"Все симпатично, но не очень вкусно.",0,1,0,0,0
Понравился только кофе.,0,1,0,0,0
"Официантка, как будто под легкими наркотиками слушала не внимательно и не чего не записывала, в результате после 25 минутного ожидания принесли не то блюдо, которое заказывали.",0,0,0,0,1
Отказались.,0,0,0,0,1
"Время было позднее много есть мы не могли , но сказав 3 блюда китайской кухни и 2 японской мы не нашли не одного действительно вкусного.",0,1,0,0,0
Кухня претензионная и не вкусная.,0,1,0,0,0
"Кроме того в счет уже включены чаевые, а это 10 % , за такое обслуживание я не дала и 2 х..",0,0,0,0,1
Из положительного только интерьер.,1,0,0,0,0
Но очень не удобная мебель.,1,0,0,0,0
"Прекрасное банкетное меню, хорошая кухня и очень демократичные цены.",0,1,1,0,0
"Вкусный шашлык, хороший ассортимент блюд.",0,1,0,0,0
Было очень весело!,1,0,0,0,0
"Атмосфера позитивная домашняя, потому что уютная обстановка и приветливый персонал.",1,0,0,0,1
Интересная развлекательная программа и живая музыка на высшем уровне.,1,0,0,0,0
Все было как и в новый год на высшем уровне а музыканты не дали скучать.,1,0,0,0,0
"Сразу было очарована обслуживающим персоналом: встречают так, как будто ждали именно тебя и очень рады визиту.",0,0,0,0,1
"Кофе вкусное, тортики отменные.",0,1,0,0,0
"Очень понравились закусочки: и жаренные крылышки, и особенно кальмары.",0,1,0,0,0
"Правда без соуса, в меню мы соуса тоже не обнаружили, но приветливая девушка-официантка на наш вопрос о соусе, предложила 2 вида и сразу же принесла.",0,0,0,0,1
"Интерьер неплохой, жалко только, что диванчики и плазменная панель только в зале для некурящих.",1,0,0,0,0
"Обслуживание на 10, все вовремя, мило и с улыбкой.",0,0,0,0,1
"Первое, что бросилось в глаза - вежливый персонал.",0,0,0,0,1
"С улыбкой открыли дверь, предложили оставить пальто, быстро принесли меню и также быстро подошли уже спросить заказ, как только я выбрала для себя желаемое (и как они только поняли?).",0,0,0,0,1
"Интерьер ресторана выполнен в приятных светлых тонах, есть удобные (интересные) столики возле стен, Но вот места в центре ресторана немного разочаровывают, т.к. они весьма неуютные.",1,0,0,0,0
Заказ принесли очень быстро и приготовлено все было качественно и вкусно.,0,1,0,0,1
"Я сама в паулайнере была не в первый раз, и всегда тут хорошее обслуживание и вкусная кухня.",0,1,0,0,1
"Про пиво вообще говорить нечего, оно выше всех похвал!",0,1,0,0,0
"Да, еще по поводу столиков...у нас никогда не возникало проблем с его заказом...",0,0,0,0,1
"Персонал вежливый, никто нам не хамил и не обсчитывал.",0,0,0,0,1
"Обслуживала наш столик девушка Мария, еще раз хочется сказать ей большое спасибо!",0,0,0,0,1
Очень приветливая девушка!,0,0,0,0,1
"У нас на столе никогда не было больше 2 окрков в пепельнице, с такой частотой она их меняла.",0,0,0,0,1
"Была очень приветлива, посоянно к нам подходила, уточняла не нужно ли чего-нибудь еще.",0,0,0,0,1
И в то же время это не выглядело как-то навязчиво.,0,0,0,0,1
"Горячее принесли через 15 минут после заказа, мы даже и не ожидали такой оперативности!",0,0,0,0,1
"Что меня удивляет в этом,так это то,что кухня (качество)не меняется уже 8!!!лет.",0,1,0,0,0
Качество мяса превосходно.,0,1,0,0,0
Готовят быстро но КАЧЕСТВЕННО!,0,1,0,0,0
В общем 5 по еде.,0,1,0,0,0
В целом мне он нравится.,1,0,0,0,0
"Довольно стильно,тона очень хороши подобраны.",1,0,0,0,0
"Единственное,я бы все же завесил большие окна,выходящие на Некрасова,какой-нить полупрозрачной тюлью.",1,0,0,0,0
Большие проемы окон смотрятся немного голо.,1,0,0,0,0
Обслуживанию я бы поставил 4-ку.,0,0,0,0,1
"Все хорошо,быстро,но видно что официанты не профи.",0,0,0,0,1
Меня лично это не напрягает.,0,0,0,0,1
"Поразило то,что после КАЖДОГО посетителя меняется белоснежная скатерть на столе,даже если она абсолютно чистая.",0,0,0,0,1
Мне было приятно это видеть.,0,0,0,0,1
"И поесть можно,и поговорить (музыка очень приятная и негромкая) и даму привести и день рождения отметить.",1,0,0,0,0
"Первым нас встретил парковщик, помог припарковаться и даже открыл двери и вежливо нас поприветствовал.",0,0,0,0,1
"Интерьер ресторана мне нравится, я люблю такой дизайн.",1,0,0,0,0
"Все просто и со вкусом, много интересных мелочей.",1,0,0,0,0
Нас обслуживала приятная девушка.,0,0,0,0,1
"Она была внимательна и ненавязчива и помогла мне с выбором пасты, подробно рассказав состав и способ приготовления блюда.",0,0,0,0,1
"Суп был вкусный, но паста была просто божественна.",0,1,0,0,0
"Много соуса, мягкое мясо утки.",0,1,0,0,0
Пастой я была очень довольна))),0,1,0,0,0
Нам все очень понравилось.,0,1,0,0,0
От визита мы получили положительные эмоции...поболтали и вкусно поели!,0,1,0,0,0
Спасибо поварам и персоналу за хорошие эмоции!,0,1,0,0,1
"Очень вежливые официантки, встречающие всех гостей сразу у входа.",0,0,0,0,1
"Приятный, располагающий интерьер, удобные диванчики.",1,0,0,0,0
"Возможно, слишком мягко-утопающие, но для расслабленного вечера в приятной компании - самое то.",1,0,0,0,0
"Девушка, которая обслуживала наш столик (не знаю, как зовут, к сожалению) - внимательна и предупредительна, с удовольствием отвечала на все наши вопросы.",0,0,0,0,1
"Грязная посуда на столе не задерживалась, о приборах напоминать не приходилось, пепельница менялась в лет.",0,0,0,0,1
"Потрясающе вкусные фирменные роллы, неожиданно (для японского ресторана) большие порции горячего.",0,1,0,0,0
"К кухне - никаких претензий; возможно, горячее можно было бы и чуть побыстрее - но мы не торопились и в плавное течение вечера небольшая задержка в принципе вписывалась.",0,1,0,0,1
"проводила за столик у окна(вид чудесный),подали меню.",0,0,0,1,1
"Напитки нам принесли быстро, после сразу же салаты и горячее.",0,0,0,0,1
Всё было очень вкусно и красиво!,0,1,0,0,0
"Атмосфера потрясающая: мебель, приборы, посуда, вид из окна, свечи, обслуживание!",1,0,0,1,1
"Очень приятный и вежливый персонал, уже на входе встречают, складывается ощущение, что давно ждали в гости.",0,0,0,0,1
"Большой выбор блюд, готовят отлично и быстро.",0,1,0,0,0
"Порции большие - то, что осталось упаковывают с собой.",0,1,0,0,1
"Очень понравилось, что звучит тихая и спокойная музыка, очень расслабляющая обстановка.",1,0,0,0,0
"Потрясающий интерьер, словно попадаешь в сказку.",1,0,0,0,0
"Могу сказать,что это был замечательный вечер, респект шеф-повару!!",0,1,0,0,0
Все было невероятно вкусно и оригинально!,0,1,0,0,0
"Интерьер,конечно, поражает сразу, уже на улице все очень мило хорошенькая елочка и туи,фонарики новогоднее настроение, внутри уютно и шикарно,мягкие диваны,свечи, белый рояль.",1,0,0,0,0
"Для нашего случая это просто 100%попадание, еще в этот вечер была живая музыка, пианистка играла за белым роялем.",1,0,0,0,0
"Персонал могу сказать меня тоже порадовал, на входе нас встретила улыбающаяся хостесс уже сразу впечатление положительное и до конца вечера оно таким и осталось!",0,0,0,0,1
"Официанты тоже очень внимательные и вежливые, не могу вспомнить момента, когда бы нам что-то не понравилось!",0,0,0,0,1
"В целом, мне и моим друзьям очень нравится этот ресторан, обслуживание там неплохое, официанты и администраторы всегда стараются помочь.",0,0,0,0,1
"Очень радует то, что по вечерам, где-то с 9 часов, играет живая музыка, можно потанцевать и прекрасно провести время.",1,0,0,0,0
"Публика достойная, цены умеренные, собственная пивоварня производит отменное пшеничное и ячменное пиво, закуски тоже очень неплохие, вкусная сырная и мясная тарелка, отличные молочные и алкогольные коктейли.",1,1,1,0,0
"Первое , что понравилось при входе в ресторан..нас проводили, сразу узнали, что я заказала столик.",0,0,0,0,1
Второй этаж просто рай какой-то=),1,0,0,0,0
"Очень красивый интерьер, такой нежный и уютный.",1,0,0,0,0
"Цены на вино просто бешенные..хотя, может для такого ресторана это и нормально, но вот в соотношении с едой мне показалось дорого!",0,0,1,0,0
"В общем в целом кухня приближена к итальянской, но вот чего-то супер фееричного я не увидела, поэтому только 8.",0,1,0,0,0
"Что касаемо обслуживания...то тут я хочу сказать, что претензий особы Читать дальшех нет, тарелки убирались вовремя, но и заинтересованности в нас особо у девушек не было.",0,0,0,0,1
"Народу было не так уж и много( за соседним столиком сидела одна тоже большая компания), так что вполне можно было бы порасторопнее и поживее.",0,0,0,0,1
"Мы сидели в семером, оставили пять тысяч, а вот какого-то удовлетворения от обслуживания и приема не получили, хотя все было вкусно, красиво подано и украшено.",0,1,0,0,1
За обслуживание только 6.,0,0,0,0,1
"В ресторане очень вкусная еда, в частности- суши, роллы, свинной шашлык,теплый мексиканский салат(рекомендую)!!! 2.",0,1,0,0,0
"Слегка не уютно, от большого пространства и не много прохладно(зимой), но летом - это супер виды из окна!!! 3.",1,0,0,1,0
"Сервис, на мой взгляд очень хороший, начиная от встречи гостя до проводов.",0,0,0,0,1
"Персонал очень вежливый (особенно официантка Анастасия),приветливый и хорошо знает состав блюд, что не мало важно.",0,0,0,0,1
"Интерьер оставляет желать лучшего, но может быть для такого завидения это нормально.",1,0,0,0,0
"Ужасно накурено, незнаю как у них на счет кондиционеров, это учесть что в ресторане есть детская комната и детское меню.",1,0,0,0,0
Надо хотя бы сделать для курящих отдельную зону что-ли.,1,0,0,0,0
"Очень понравился салат Дор-брю(помидоры, огурцы, перец,свежие сырые шампиньоны, сыр Дор-брю, масло), Фирменное блюдо колбаски к пиву, которые при подаче поджигают, если честно, думала что фирменное блюдо должно быть посолиднее.",0,1,0,0,0
"Горячее неплохое, но нагриль было непохоже.",0,1,0,0,0
"Громко играет музыка поэтому офицанток незваться и неслышат иногда блюда для заказа, сидишь ждешь 50 мин, а оказывается оно не заказано ждешь еще 50 мин (так написано вменю время приготовления 40-50 мин).",1,0,0,0,1
Девушка офицантка все время говорила что она это не готовит быстрее не может и очень замученый вид.,0,0,0,0,1
Можно зайти попить пиво с колбасками вечером.,0,1,0,0,0
"Кухня замечательная, обслуживание на 10.",0,1,0,0,1
"Не пришлось ждать меню, как это обычно бывает в некоторых ресторанах.",0,0,0,0,1
"Мы сели, заказали грузинские блюда, шампанское, через минут 5 нам принесли самое вкусное шампанское, которое я пила в жизни. ....",0,1,0,0,0
"Заказ тоже не пришлось ждать очень долго, минут 20, нормально.",0,0,0,0,1
"Мы кушали, кушали, и никак не могли насладиться едой, она была такой вкусной, необычной, т.к. я была первый раз в грузинском ресторане.",0,1,0,0,0
"Там спокойно, музыка такая спокойная и восточная...)))",1,0,0,0,0
"предоплату за заказ не оставляли,(что выгодно отличило этот ресторан от других,учитывая что наше событие было запланировано на вечер пятницы).",0,0,0,0,1
"Ресторан выгодно отличается спокойной атмосферой,приятной, НЕ громкой живой музыкой,что оставляет шанс для приятной беседы.",1,0,0,0,0
"Обслуживание не навязчивое,я бы сказала незаметное,очень приятные официанты,сразу принесли вазу для цветов,приняли заказ,все очень вежливо,с хорошим знанием меню и доброжелательностью.",0,0,0,0,1
"Чек немного выше ,чем в других ресторанах,этого класса,но наши положительные эмоции стоили этого.",0,0,1,0,0
"Очень приятно провели время,очень рады что выбрали этот ресторан ,довольны остались уровнем сервиса и кухней.",0,1,0,0,1
"Заказ ждали час,то есть даже салаты нам принесли только через час,почему-то вместе с горячим.",0,0,0,0,1
"За соседним столиком перепутали заказ и после часа ожидания люди получили совсем не то,что хотели.",0,0,0,0,1
"Паста,ризотто...были неплохи.",0,1,0,0,0
"В принципе ничего выдающегося,но мы ничего и не ожидали, просто зашли пообедать.",0,1,0,0,0
"Не понравилось долгое ожидание и какая то отчужденность официанта,который просто ушел на улицу посидеть на скамеечке...в то время как мы хотели расплатиться.",0,0,0,0,1
"Посидел минут 10,поболтал с кем-то и наконец таки пришел к нам,но с таким видом типа че?не подождать что ли...вежливости и желания обслуживать гостей я у него не заметила.",0,0,0,0,1
"Уютно,тесно,с сервисом нам не повезло.",1,0,0,0,1
Супчики вкусные.,0,1,0,0,0
"Кухня хорошая, ничего сказать не могу, но вот сервис и обслуживание последнее время (с начала лета) оставляют желать лучшего.",0,1,0,0,1
"Официантки постоянно что-то забывают, при небольшом количестве посетителей заказ приходится ждать иногда до 40-50 минут!!!",0,0,0,0,1
"Пиво разливное приносили не то, что без пены, без пузыриков....",0,1,0,0,0
"При в ходе в паб, все сотрудники дружественно здороваются,далее милая девушка официантка предложила нам пару столов на выбор.",0,0,0,0,1
"Почти сразу нам подали меню, сообщив, что у данного заведения очень интересный выбор пива, поскольку мы не был знакомы с ассортиментом Английского пива, нам предоставили комментарии к интересующим позициям и даже принесли небольшое количество на пробу, что несомненно приятно!",0,0,0,0,1
"Перепробовали почти весь пивной ряд, каждый нашел пиво по вкусу.",0,1,0,0,0
"Кухня порадовала, большая пивная тарелка, действительно оказалась большой и вкусной!",0,1,0,0,0
"Из горячих блюд могу посоветовать Фиш & Чипс, Стрейк Нью-Йорк.",0,1,0,0,0
"Но минус тоже присутствует, коллега под конец вечера захотела десерт и остановила свой выбор на сорбете, но узнав что за 150 рублей она получить 50 гр, то есть один шарик слегка расстроилась.",0,0,1,0,0
Все таки это дороговато.,0,0,1,0,0
"Интерьер довольно приятный классический для паба, по телевизорам транслируют футбольные матчи.",1,0,0,0,0
"В целом хорошая, душевная обстановка.",1,0,0,0,0
"Хочу выразить большую благодарность прежде всего руководству ресторана, обслуживающему персоналу и конечно же тем сотрудникам, которые готовят посетителям заведения столь вкусные блюда.",0,1,0,0,1
Конечно же впечатляет интерьер: уютно и красиво.,1,0,0,0,0
Стол был шикарный.,0,1,0,0,0
"Нас обслуживал официант Бахрам, спасибо ему.",0,0,0,0,1
"Хочу отметить, что для ресторана такого уровня цены не высокие.",0,0,1,0,0
"Долго (минут 15-20)ждали в гардеробе, пока нас пригласят внутрь, хотя было уже достаточно поздно и когда мы вошли оказалось, что зал был полупустой.",0,0,0,0,1
Интерьер интересный.,1,0,0,0,0
"Горячее готовилось минут 10... быстро - не спорю, но КАК за 10 минут можно приготовить конину?",0,1,0,0,0
"Было полное ощущение и от вида и от вкуса, что блюда стояли уже пару суток и были просто разогреты в микроволновке.",0,1,0,0,0
"Никакой соли, никаких специй, совершенно пресная еда (хотя, не спорю, кто-то любит и так, но официанты могли бы предупредить и поставить на стол побольше специй)!",0,1,0,0,1
Доесть не смогли.,0,1,0,0,0
"Самым съедобным оказался салат из зелени и овощей, согласитесь, сложно испортить.",0,1,0,0,0
"Цены в общем, средние,но при такой кухне совершенно неоправданные.",0,1,1,0,0
"Во-первых, очень шумно: зал небольшой и когда все разом разговаривают (а посетителей было много), получается такой гул, что не слышно, о чем говорят твои спутники, сидящие напротив и сами столы расположены довольно близко друг к другу.",1,0,0,0,0
"Во-вторых, довольно-таки дорого.",0,0,1,0,0
"В-третьих, обслуживание: было очень неприятно топтаться в центре зала в верхней одежде (все официанты бегали по залу, никто не встретил и не показал где гардероб - он оказался шкафом между туалетами:)), официантка приносила сначала блюда, а потом уже приборы, счет несли довольно долго, когда уходили, девушка из гардероба выдала не все куртки и ушла... мелочи, но из них складывается впечатление.",0,0,0,0,1
Интерьер и месторасположение ресторана понравились.,1,0,0,1,0
"Кухня неплохая, никаких претензий, попробовала равиоли с трюфелями и рикоттой (380 р.) и крем-суп из тыквы с пармезаном (380 р.) (так получилось, что выбрала самые недорогие блюда из меню:)).",0,1,0,0,0
"Отличная кухня, обслуживание на высшем уровне,обстановка внутри как на картинке, давно такой красоты не видела=)",1,1,0,0,1
"Очень хороший, уютный ресторан.",1,0,0,0,0
"Приветливые официанты, вкусная еда и красивый интерьер.",1,1,0,0,1
"Отдельное спасибо Кате, нашей ведущей;)",0,0,0,0,1
"Понравилась сама обстановка ресторана - очень красивая, интерьер радует глаз, во - вторых, кормили на убой))",1,0,0,0,0
"всего было много, и все было вкусно! в конце вечера мы забрали то, что осталось из еды и доедали дома.",0,1,0,0,0
"Из выбранного нами меню, мне очень понравился салат ""Лагуна"", баклажаны и рулетики с грибами.",0,1,0,0,0
"Я выбрала рыбу-стейк из форели, на мой взгляд блюдо было сочным и вкусным.",0,1,0,0,0
"В - третьих, обслуживание и отношение персонала очень радушное.",0,0,0,0,1
"Очень веселый и позитивный человек, профессионал своего дела.",0,0,0,0,1
Спасибо ему отдельное!,0,0,0,0,1
"Директор - душевный человек, все пожелания учитывает и советует, что и как лучше сделать.",0,0,0,0,1
Очень порадовала живая музыка.,1,0,0,0,0
"Ребята, как оказалось, зажигать умеют на все 100!.",1,0,0,0,0
"Публика от мала до велмка отрывалась весь вечер Но за эо уже большое спасибо лично им, хотя и администрацию бара тоже есть за что поблагодарить-концерт был совершенно бесплатный!",1,0,0,0,1
Еще там очень пикольный бармен- внешне напоминает повара из мультиков!,0,0,0,0,1
"На обслуживание тоже не жалуюсь, хотя и идеальным пока назвать сложным.",0,0,0,0,1
"На концерте официантку было не дождаться, видимо сказывалась большая сумотоха вокруг.",0,0,0,0,1
"Конечно, не могу не отметить пиво! за него бы отдельно ввела шкалу и поставила 11...из 10! то есть больше, чем отлично!",0,1,0,0,0
Да и цены для заведения такого уровня не могут не радовать-настоящее пиво от 100 руб.,0,1,1,0,0
Вобщем хочется сказать ОГРОМНОЕ СПАСИБО администрации!,0,0,0,0,1
"При входе в ресторан вас встречают необычный интерьер, охранник и приветливый администратор.",1,0,0,0,1
"Проходите в один из четырех залов, а далее как обычно: усаживаетесь, ждете официанта (благо он приходит достаточно быстро), заказываете еду и ждете минут 15-20.",0,0,0,0,1
Обстановка в ресторане достаточно интересная.,1,0,0,0,0
"Если брать во внимание кухню, то как придется: вцелом сами блюда вкусные, но все зависит, наверное от повара или от его настроения, от качетсва самих продуктов или чего-то другого, не знаю..., в общем побывав в данном ресторане несколько раз и заказывая одно и то же горячее я была очень сильно разочарована, т.к. в первый раз мне принесли шикарное мясное блюдо, но во второй раз я, мягко говоря, очень сильно пожалела заказав его: мясо жесткое, не жуется, ножом режется плохо, да еще и еле теплое... мрак.",0,1,0,0,0
"Зашли на прошлой неделе в Нельсон паб с друзьями попить пива,нас удивило приветствие персонала,настолько доброжелательных людей мы еще не видели!",0,0,0,0,1
"Нас обслуживала официантка Евгения,мы ее знаем еще с другого ресторана,очень хорошая и добрая девушка,всегда подскажет и посоветует,что можно покушать,и что можно выпить.",0,0,0,0,1
"Пили пиво в этом заведении и нам очень понравилось,пиво было свежее.",0,1,0,0,0
"Заказывали пасты,настолько они были вкусные,что мы готовы были заказать и по второй порции,но не смогли,потому что в Нельсон пабе большие и вкусные блюда.",0,1,0,0,0
Очень понравился интерьер заведения.,1,0,0,0,0
"Кухня вкусная,обслуживание на 100%,а еще хотелось бы попросить персонал,чтобы ребята всегда оставались такими доброжелательными и жизнерадостными.",0,1,0,0,1
Хороший ресторан с неплохим обслуживанием.,0,0,0,0,1
"Уютный интерьер в итальянском стиле, вежливые и внимательные девушки официанты, приятная музыка без бум-бумов.",1,0,0,0,1
"Кухня – не плохая, хотя, некоторые блюда, были приготовлены не по правилам.",0,1,0,0,0
А что самое главное - не много людей.,1,0,0,0,0
"Все очень понравилось: красиво украшенный зал, уютный интерьер, доброжелательный персонал)))",1,0,0,0,1
Обслуживание на очень высоком уровне!!,0,0,0,0,1
"Нигде раньше такого не встречала...официанты очень внимательные, всегда было на столе чисто и даже не приходилось себе ничего наливать и накладывать!",0,0,0,0,1
"Особенно хочу отметить официанта Елену, к сожалению фамилию не знаю, которая обслуживала стол жениха и невесты!))))",0,0,0,0,1
"Если рассматривать это заведение с точки зрения заехать поесть - хорошее место, настоящая итальянская кухня и не дорого.",0,1,1,0,0
Оч мило провели время- вкусная еда и красиво оформленный зал.,1,1,0,0,0
"Сразу как зашли, к нам подошел официант.",0,0,0,0,1
"Очень не люблю, когда сидишь и подолгу ждешь, когда на тебя обратят внимание, здесь все наоборот очень быстро, вежливо.",0,0,0,0,1
Заказ то же не пришлось оч долго ждать.,0,0,0,0,1
"Гостей вместе с нами было 47 человек, в зале было свободно и места для танцев, о котором я очень переживала, было предостаточно.",1,0,0,0,0
Администраторы помогли нам с оформлением зала и поиском ведущих (за которых тоже большое спасибо).,0,0,0,0,1
"Все было очень вкусно, широкий выбор блюд, большие порции, а главное гости были сыты и довольны.",0,1,0,0,0
"Кухня - 10 отлично, всё было вкусно.",0,1,0,0,0
"Интерьер - 10 замечательный, уютный.",1,0,0,0,0
Сервис - 6.,0,0,0,0,1
"А когда пришли, оказалось что сотрудники зала ничего об этой брони не знают.",0,0,0,0,1
Управляющего на месте нет.,0,0,0,0,1
Столики у стенок с диванами заняты все.,1,0,0,0,0
Всё что заказали поесть и попить - вкусно!,0,1,0,0,0
Приносили всё вовремя.,0,0,0,0,1
Сделали нам скидку как имениннику и комплимент - кувшинчик с лимонадом собственного приготовления.,0,0,0,0,1
Тоже вкусный.,0,1,0,0,0
"В общем сделали всё, чтоб мы остались довольны.",0,0,0,0,1
Девочки-официантки умнички.,0,0,0,0,1
Поэтому оценка за сервис не самая низкая )),0,0,0,0,1
"Не знаю кто виноват, в том что сотрудники зала не знаю ничего о брони..",0,0,0,0,1
"Но если управляющий уходит куда-то, на мой взгляд, он непременно должен оставить информацию о заказанных столах кому-то!",0,0,0,0,1
"Никаких проблем не возникло, пришли за 10 минут до назначенного времени, стол был готов.",0,0,0,0,1
"Девушка администратор - очень вежливая, улыбчивая, проводила, сразу принесла меню.",0,0,0,0,1
Не прошло и минуты как появился официант.,0,0,0,0,1
Но от меня ему огромное спасибо!,0,0,0,0,1
"Ненавязчивый, всегда в поле зрения, угадывает жедания, с юмором.",0,0,0,0,1
"Еду принесли очень быстро, на любой вопрос по меню, официант отвечает не задумываясь, очень профессионально отработал.",0,0,0,0,1
"В ресторане было очень много посетителей, но при этом ты людей за соседними столами практически не слышишь.",1,0,0,0,0
"Планировка ресторана продумана отлично, музыка очень приятная и приглушенная.",1,0,0,0,0
Цены вполне приемлемые: за большую пиццу и 6 коктейлей мы заплатили 2200,0,0,1,0,0
Огромное спасибо официанту Дмитрию - очень вежлив и приветлив!,0,0,0,0,1
"Заказывали по салату Цезарю, пасту и пиццу - все понравилось!",0,1,0,0,0
"Еще Дмитрий псоветовал нам очень вкусное белое вино, а узнав, что у меня праздник - в подарок мы получили фруктовую тарелку!",0,1,0,0,1
"Хочу отметить интерьер - стильный, теплый и уютный.",1,0,0,0,0
"Плюсы: - Довольно приятный интерьер, приглушенный, мягкий свет, тихая музыка (не мешает общаться).",1,0,0,0,0
- Нас очень быстро обслужили.,0,0,0,0,1
"Сразу же подали напитки, немногим позже принесли салаты и, не успели мы доесть, как стали подавать горячее.",0,0,0,0,1
"Причем вино подали сразу и оно было уже сильно охлажденное, что особенно понравилось.",0,0,0,0,1
- Очень порадовала кухня.,0,1,0,0,0
Всё было очень вкусно!,0,1,0,0,0
Мы заказали довольно разнообразные блюда и понравилось абсолютно всё!,0,1,0,0,0
Поварам отдельное спасибо!,0,1,0,0,0
"Поели от души и в удовольствие))) - Ну и конечно, очень удивил и порадовал счет))",0,1,1,0,0
"Нас было 6 человек, заказали мы салаты, два вида блюд с баклажанами, тофу, утку, рыбу, два вида мяса, мелочи и плюс алкоголь (умеренно) и обошлось в три с копейками.",0,0,1,0,0
Мы переели)),0,1,0,0,0
"Минусы: - Очень не понравилось, что в зале курят.",1,0,0,0,0
"А т.к. зал общий, то в итоге вся одежда провоняла((",1,0,0,0,0
"Когда мы вошли нас очень мило встретили и предложили расположиться на первом этаже, не долго думая сели почти у входа рядом со стойкой бара.",0,0,0,0,1
"после того как мы сели прошло 10 минут и нам перенесли меню, чему мама очень обрадовалась, очень быстро выбрали что будем есть и стали ждать официанта, при входе стояла девушка хостес, которая очень мило разговаривала по телефону со своей подружкой, все официанты пробегали мимо нас, на робкие слова, девушка/молодой человек можно вас?",0,0,0,0,1
"Нам отвечали откровенным игнором, через пол часа ожидания мы просто встали и ушли, настроение было испорчено, а так хотелось порадовать маму !!!!",0,0,0,0,1
Но обслуживание оставляет желать лучшего.,0,0,0,0,1
"Итак 40 минут времени потрачено впустую, и никакого результата",0,0,0,0,1
"Пробовали коктейли- прекрасные, чувствуется, что сделаны из хороших напитков, как положено.",0,1,0,0,0
